company,year,roa,kld,sales,beta,rdexpenses,industry
Compaq Computer Corporation,1997,20.415552139282227,2,24583984,-0.20200000703334808,817000,93
Compaq Computer Corporation,1998,3.9520986080169678,3,31168992,-0.2879999876022339,1352999,93
Compaq Computer Corporation,1999,2.695378541946411,5,38524992,3.878999948501587,1660000,93
Compaq Computer Corporation,2000,10.549633026123047,6,42382992,2.933000087738037,1468999,93
Compaq Computer Corporation,2001,2.2836718559265137,5,33553984,2.2769999504089355,1304999,93
Computer Sciences Corporation,1998,11.417878150939941,-1,6600835,-0.6503999829292297,17,97
Computer Sciences Corporation,1999,10.888514518737793,-1,7659962,-0.6471999883651733,22,97
Computer Sciences Corporation,2000,11.798529624938965,-1,9370693,1.9005999565124512,57900,97
Computer Sciences Corporation,2001,8.033365249633789,-1,10523996,1.5477999448776245,65700,97
Computer Sciences Corporation,2002,7.424659252166748,-1,11425996,1.801900029182434,103500,97
Computer Sciences Corporation,2003,7.199136257171631,-2,11346497,1.5604000091552734,132400,97
Computer Sciences Corporation,2004,7.880382061004639,-2,14767599,1.4701999425888062,139600,97
"Consolidated Papers, Inc.",1991,9.728178977966309,1,871864,0.6340000033378601,7000,15
"Consolidated Papers, Inc.",1992,5.747676849365234,3,904232,0.6710000038146973,5500,15
"Consolidated Papers, Inc.",1993,7.714240550994873,4,947336,0.6309999823570251,6000,15
"Consolidated Papers, Inc.",1994,9.11124324798584,3,1027551,0.13899999856948853,5900,15
"Consolidated Papers, Inc.",1995,19.903676986694336,2,1579060,0.2290000021457672,5800,15
"Consolidated Papers, Inc.",1996,11.50206470489502,3,1545090,0.24899999797344208,6500,15
"Consolidated Papers, Inc.",1997,6.258683681488037,2,1679310,0.31200000643730164,6800,15
"Consolidated Papers, Inc.",1998,6.561350345611572,3,1989314,0.367000013589859,7300,15
"Consolidated Papers, Inc.",1999,4.644810199737549,2,1838794,1.4630000591278076,7500,15
Cooper Tire and Rubber Company,1991,19.161998748779297,1,1001071,2.1649999618530273,14000,31
Cooper Tire and Rubber Company,1992,21.41485595703125,2,1174727,2.0532000064849854,13700,31
Cooper Tire and Rubber Company,1993,18.661869049072266,1,1193647,2.3826000690460205,15100,31
Cooper Tire and Rubber Company,1994,20.054899215698242,1,1403242,3.588900089263916,14700,31
Cooper Tire and Rubber Company,1995,15.470053672790527,1,1493621,1.8324999809265137,16800,31
Cooper Tire and Rubber Company,1996,13.583732604980469,2,1619344,-0.11020000278949738,19700,31
Cooper Tire and Rubber Company,1997,13.973749160766602,2,1813004,0.8813999891281128,21700,31
Cooper Tire and Rubber Company,1998,13.612504959106445,3,1876124,0.43209999799728394,29200,31
Cooper Tire and Rubber Company,1999,8.669719696044922,3,2196342,3.321700096130371,39900,31
Cooper Tire and Rubber Company,2000,9.965065002441406,2,3472371,1.093500018119812,99500,31
Cooper Tire and Rubber Company,2001,6.767697334289551,2,3154701,-0.17880000174045563,79400,31
Cooper Tire and Rubber Company,2002,9.330986976623535,2,3329956,-0.5407999753952026,74037,31
Cooper Tire and Rubber Company,2003,6.560850143432617,1,3514398,0.14980000257492065,71090,31
Cooper Tire and Rubber Company,2004,2.2976796627044678,1,2081608,0.5508000254631042,18582,31
Cooper Tire and Rubber Company,2005,1.228286623954773,0,2155184,0.17080000042915344,15946,31
Corning Incorporated,1991,9.977680206298828,4,3259200,1.458799958229065,130700,34
Corning Incorporated,1992,10.594221115112305,3,3708699,1.2725000381469727,151100,34
Corning Incorporated,1993,9.042915344238281,3,4004800,1.4802000522613525,173100,34
Corning Incorporated,1994,11.181598663330078,6,4770496,1.5950000286102295,176900,34
Corning Incorporated,1995,10.921818733215332,2,5313097,1.1371999979019165,179700,34
Corning Incorporated,1996,12.996101379394531,2,3651599,0.7339000105857849,191300,34
Corning Incorporated,1997,15.824918746948242,4,4089699,0.40639999508857727,250700,34
Corning Incorporated,1998,11.009858131408691,4,3484000,-0.0908999964594841,293900,34
Corning Incorporated,1999,11.177276611328125,4,4297199,-6.904600143432617,362600,34
Corning Incorporated,2000,6.63995885848999,3,7127097,-0.04360000044107437,539900,34
Corning Incorporated,2001,0.453372985124588,2,6272000,3.13100004196167,631000,34
Corning Incorporated,2002,-6.003189563751221,4,3164000,3.719899892807007,483000,34
Corning Incorporated,2003,-1.3750399351119995,2,3089999,5.040299892425537,344000,34
Corning Incorporated,2004,3.980583906173706,2,3853999,4.595099925994873,355000,34
Corning Incorporated,2005,6.914465427398682,4,4578996,5.205599784851074,348000,34
Crane Co.,1991,12.519417762756348,0,1302531,1.4859000444412231,18600,24
Crane Co.,1992,13.43803882598877,0,1306976,1.4617999792099,19200,24
Crane Co.,1993,11.537226676940918,0,1310204,1.4493999481201172,18300,24
Crane Co.,1994,10.901200294494629,-2,1653465,0.83160001039505,46400,24
Crane Co.,1995,14.317550659179688,-2,1782309,0.8223000168800354,51900,24
Crane Co.,1996,15.259437561035156,-2,1847731,0.9031999707221985,52000,24
Crane Co.,1997,16.578323364257812,-2,2036830,1.0277999639511108,56800,24
Crane Co.,1998,16.425134658813477,-2,2268504,0.7371000051498413,72400,24
Crane Co.,1999,17.401140213012695,-2,1553656,4.501200199127197,58900,24
Crane Co.,2000,16.088298797607422,-2,1491189,-0.5149999856948853,48300,24
Crane Co.,2001,13.759157180786133,-2,1587179,3.9999998989515007e-4,50900,24
Crane Co.,2002,11.14699935913086,-1,1516346,-0.10199999809265137,46000,24
Crane Co.,2003,9.897993087768555,-1,1635990,0.42829999327659607,46800,24
Crane Co.,2004,7.504077434539795,0,1890334,0.9803000092506409,52400,24
Crane Co.,2005,10.778162956237793,-1,2061248,1.215999960899353,53100,24
"Cummins Engine Company, Inc.",1991,0.4654127359390259,3,3405499,1.440600037574768,147000,26
"Cummins Engine Company, Inc.",1992,5.850708961486816,3,3749199,0.6845999956130981,179500,26
"Cummins Engine Company, Inc.",1993,10.786492347717285,3,4247899,0.5182999968528748,209600,26
"Cummins Engine Company, Inc.",1994,11.802867889404297,4,4737196,2.276400089263916,198000,26
"Cummins Engine Company, Inc.",1995,10.821917533874512,4,5244997,-0.23569999635219574,230000,26
"Cummins Engine Company, Inc.",1996,6.4676618576049805,4,5256998,-0.6420999765396118,235000,26
"Cummins Engine Company, Inc.",1997,7.586587905883789,4,5624999,0.09589999914169312,250000,26
"Cummins Engine Company, Inc.",1998,6.7785115242004395,6,6265999,0.18440000712871552,228000,26
"Cummins Engine Company, Inc.",1999,8.545892715454102,5,6638997,-3.0834999084472656,218000,26
"Cummins Engine Company, Inc.",2000,5.280374050140381,5,6596997,0.7160000205039978,244000,26
"Cummins Engine Company, Inc.",2001,1.5589065551757812,5,5680996,0.2694000005722046,204000,26
"Cummins Engine Company, Inc.",2002,2.525614023208618,5,5852999,0.14669999480247498,201000,26
"Cummins Engine Company, Inc.",2003,2.0165820121765137,6,6295998,1.6013000011444092,200000,26
"Cummins Engine Company, Inc.",2004,7.177120208740234,4,8437997,1.9450000524520874,241000,26
"Cummins Engine Company, Inc.",2005,11.94989013671875,4,9917997,1.7616000175476074,278000,26
Cyprus Amax Minerals Company,1991,4.924400329589844,1,1656516,1.156999945640564,0,4
Cyprus Amax Minerals Company,1992,8.219731330871582,-2,1641372,1.3880000114440918,0,4
Cyprus Amax Minerals Company,1993,3.3893258571624756,1,1763545,1.4950000047683716,0,4
Cyprus Amax Minerals Company,1994,6.103201866149902,-2,2788000,1.437999963760376,0,4
Cyprus Amax Minerals Company,1995,10.11943531036377,0,3206999,0.10000000149011612,0,4
Cyprus Amax Minerals Company,1996,3.9493086338043213,0,2842999,-0.36399999260902405,0,4
Cyprus Amax Minerals Company,1997,7.338599681854248,0,3345999,-0.4699999988079071,0,4
Cyprus Amax Minerals Company,1998,4.755664825439453,-1,2565999,-0.8420000076293945,0,4
Dana Corporation,1991,3.8368682861328125,3,4572254,0.06270000338554382,91201,31
Dana Corporation,1992,2.4669129848480225,1,4872253,-0.4851999878883362,103000,31
Dana Corporation,1993,9.846871376037598,2,5587496,-0.5771999955177307,120000,31
Dana Corporation,1994,10.789900779724121,1,6762496,0.38350000977516174,108000,31
Dana Corporation,1995,11.876607894897461,0,7786696,0.09290000051259995,149000,31
Dana Corporation,1996,10.802499771118164,0,7889498,0.48260000348091125,164000,31
Dana Corporation,1997,10.537212371826172,0,8529399,1.3387000560760498,193000,31
Dana Corporation,1998,10.504555702209473,0,12636499,1.5250999927520752,275000,31
Dana Corporation,1999,10.527727127075195,0,13269999,3.709199905395508,248000,31
Dana Corporation,2000,6.639374256134033,1,12459999,2.2362000942230225,287000,31
Dana Corporation,2001,2.1455867290496826,-1,10385997,1.1141999959945679,260000,31
Dana Corporation,2002,2.7104592323303223,0,9503997,0.05909999832510948,248000,31
Dana Corporation,2003,2.142549753189087,-3,7963996,0.8694999814033508,252000,31
Dana Corporation,2004,2.643012523651123,-3,9055997,1.326300024986267,269000,31
Dana Corporation,2005,-1.3060998916625977,0,8610996,0.8016999959945679,275000,31
Deere & Company,1991,8.692962646484375,3,7055196,0.6822999715805054,279300,26
Deere & Company,1992,4.000350475311279,2,6960697,1.3335000276565552,288400,26
Deere & Company,1993,7.015802383422852,1,7753498,1.0082000494003296,269800,26
Deere & Company,1994,10.113698959350586,2,9029799,1.0257999897003174,275700,26
Deere & Company,1995,11.244278907775879,2,10290499,1.073199987411499,327400,26
Deere & Company,1996,12.063117980957031,2,11229396,1.4703999757766724,370300,26
Deere & Company,1997,12.229175567626953,3,12791398,1.100600004196167,412300,26
Deere & Company,1998,11.811287879943848,3,13821497,1.1689000129699707,444400,26
Deere & Company,1999,5.428120136260986,3,11750899,1.7573000192642212,458400,26
Deere & Company,2000,7.36985969543457,3,13136797,-0.08709999918937683,542100,26
Deere & Company,2001,-5.190999984741211,4,11077398,0.04349999874830246,590100,26
Deere & Company,2002,5.888345241546631,6,13946998,-0.5472000241279602,527800,26
Deere & Company,2003,6.411133766174316,5,15523598,0.7128000259399414,577300,26
Deere & Company,2004,9.448060989379883,4,19944096,0.6518999934196472,611600,26
Deere & Company,2005,8.72133731842041,2,21892496,0.5823000073432922,677300,26
Deluxe Corporation,1995,14.190784454345703,3,1857980,1.0764000415802002,0,58
Deluxe Corporation,1996,20.77532196044922,2,1895663,1.0980000495910645,0,58
Deluxe Corporation,1997,24.06146812438965,2,1919365,1.4419000148773193,2175,58
Deluxe Corporation,1998,26.244916915893555,1,1931795,1.3234000205993652,1361,58
Deluxe Corporation,1999,31.319820404052734,2,1650499,1.7037999629974365,5008,58
Deluxe Corporation,2000,46.701534271240234,6,1262711,0.3206000030040741,0,58
Deluxe Corporation,2001,57.24232482910156,4,1278374,-1.0413000583648682,0,58
Deluxe Corporation,2002,51.96442794799805,4,1283982,-0.6740000247955322,0,58
Deluxe Corporation,2003,58.80790710449219,3,1242140,-0.7821999788284302,0,58
Deluxe Corporation,2004,23.35715675354004,3,1567014,-0.5717999935150146,0,58
Deluxe Corporation,2005,21.379098892211914,2,1716293,-0.7922999858856201,0,58
Dionex Corporation,1991,17.284040451049805,1,89326,1.479200005531311,7524,26
Dionex Corporation,1992,17.066362380981445,2,96380,1.048799991607666,8251,26
Dionex Corporation,1993,19.764230728149414,1,105556,1.2107000350952148,9295,26
Dionex Corporation,1994,18.684253692626953,1,109526,1.4325000047683716,9902,26
Dionex Corporation,1995,19.370922088623047,1,120024,1.0010000467300415,10500,26
Dionex Corporation,1996,29.845563888549805,2,133004,0.878000020980835,11527,26
Dionex Corporation,1997,32.776756286621094,3,142053,1.309000015258789,12521,26
Dionex Corporation,1998,39.297401428222656,1,150513,0.771399974822998,13284,26
Dionex Corporation,1999,33.365150451660156,2,172940,2.2223000526428223,14812,26
Dionex Corporation,2000,30.658952713012695,2,179529,1.44159996509552,14850,26
Dionex Corporation,2001,25.622114181518555,4,186757,1.5369999408721924,14742,26
Dionex Corporation,2002,21.289522171020508,4,182434,0.7293000221252441,15094,26
Dionex Corporation,2003,22.439699172973633,2,214909,0.8004999756813049,16888,26
Dionex Corporation,2004,26.175865173339844,0,258834,0.9828000068664551,19155,26
Dionex Corporation,2005,27.15481185913086,0,279317,0.8008000254631042,20354,26
"Disney, Walt Company (The)",1991,10.649630546569824,-1,6182400,1.0467000007629395,0,53
"Disney, Walt Company (The)",1992,11.849886894226074,0,7503998,1.0549999475479126,0,53
"Disney, Walt Company (The)",1993,13.277901649475098,0,8529199,1.1646000146865845,0,53
"Disney, Walt Company (The)",1994,14.060949325561523,4,10055098,0.4747999906539917,0,53
"Disney, Walt Company (The)",1995,15.487677574157715,3,12112097,0.16660000383853912,0,53
"Disney, Walt Company (The)",1996,8.105937957763672,4,18738992,0.2849000096321106,0,53
Dollar General Corporation,1991,15.931593894958496,3,754426,4.060400009155273,0,52
Dollar General Corporation,1992,19.24056625366211,3,920698,2.627000093460083,0,52
Dollar General Corporation,1993,20.188451766967773,2,1132994,2.489500045776367,0,52
Dollar General Corporation,1994,22.38753318786621,3,1448608,4.468100070953369,0,52
Dollar General Corporation,1995,21.898216247558594,3,1764187,0.19460000097751617,0,52
Dollar General Corporation,1996,26.411863327026367,3,2134397,-0.9854999780654907,0,52
Dollar General Corporation,2002,18.33245277404785,3,6100402,0.6449999809265137,0,52
Dollar General Corporation,2003,19.386341094970703,3,6871990,1.391700029373169,0,52
Dollar General Corporation,2004,19.629547119140625,3,7660924,1.4299999475479126,0,52
Dollar General Corporation,2005,18.777809143066406,3,8582234,1.4416999816894531,0,52
Dover Corporation,2000,17.236106872558594,1,5400715,0.9789999723434448,175300,24
Dover Corporation,2001,6.497392654418945,1,4459692,0.8427000045776367,175521,24
Dover Corporation,2002,7.698685169219971,1,4183663,0.670199990272522,168500,24
Dover Corporation,2003,8.643935203552246,1,4413292,1.0773999691009521,158700,24
Dover Corporation,2004,10.56946086883545,1,5488111,1.038100004196167,188300,24
Dover Corporation,2005,10.656498908996582,0,6078377,0.998199999332428,192200,24
Dow Chemical Company,1991,8.294575691223145,-5,18806992,1.0424000024795532,1158999,11
Dow Chemical Company,1992,7.000363826751709,-4,18970992,1.600600004196167,1288999,11
Dow Chemical Company,1993,6.592874050140381,-4,18059984,1.5676000118255615,1256000,11
Dow Chemical Company,1994,9.227560043334961,-1,20014992,1.132599949836731,1260999,11
Dow Chemical Company,1995,17.06354522705078,1,20199984,-0.10869999974966049,808000,11
Dow Chemical Company,1996,12.860361099243164,1,20052992,-0.1770000010728836,761000,11
Dow Chemical Company,1997,11.556727409362793,1,20017984,0.11320000141859055,785000,11
Dow Chemical Company,1998,9.474641799926758,0,18440992,-0.27900001406669617,807000,11
Dow Chemical Company,1999,8.96715259552002,2,18928992,-1.3671000003814697,845000,11
Dow Chemical Company,2000,8.361567497253418,0,23007984,0.9505000114440918,892000,11
Dow Chemical Company,2001,3.544050455093384,1,27804992,0.7975999712944031,1072000,11
Dow Chemical Company,2002,3.073829174041748,1,27608992,0.5683000087738037,1065999,11
Dow Chemical Company,2003,5.418497085571289,0,32631984,1.1812000274658203,981000,11
Dow Chemical Company,2004,8.167936325073242,2,40160992,1.049299955368042,1022000,11
Dow Chemical Company,2005,12.673857688903809,-1,46306992,0.901199996471405,1072999,11
Dow Jones & Company,1994,14.714733123779297,1,2090976,1.2747999429702759,52522,54
Dow Jones & Company,1995,11.753043174743652,3,2283760,0.7364000082015991,66710,54
Dow Jones & Company,1996,12.246176719665527,3,2481591,0.5910000205039978,73974,54
Dow Jones & Company,1997,14.194487571716309,3,2572517,1.1384999752044678,116420,54
Dow Jones & Company,1998,20.692201614379883,3,2158105,1.4140000343322754,60988,54
Dow Jones & Company,1999,26.924802780151367,4,2001834,2.0508999824523926,30544,54
Dow Jones & Company,2000,38.600059509277344,5,2202617,1.0702999830245972,30584,54
Dow Jones & Company,2001,15.304985046386719,5,1773082,0.9298999905586243,27000,54
Dow Jones & Company,2002,8.705254554748535,4,1559172,0.6326000094413757,24300,54
Dow Jones & Company,2003,9.675860404968262,3,1548484,0.9807999730110168,29700,54
Dow Jones & Company,2004,12.156051635742188,2,1671457,0.5763000249862671,32000,54
DuPont Company,1991,8.801948547363281,-1,38030992,1.2401000261306763,1297999,11
DuPont Company,1992,4.890660762786865,0,37089984,1.315500020980835,1276999,11
DuPont Company,1993,7.174062252044678,0,32620992,1.3393000364303589,1132000,11
DuPont Company,1994,10.521598815917969,2,34041984,0.8862000107765198,1047000,11
DuPont Company,1995,13.301280975341797,1,36507984,0.5665000081062317,1066999,11
DuPont Company,1996,14.14007568359375,0,38348992,0.6281999945640564,1032000,11
DuPont Company,1997,13.421514511108398,0,39729984,0.49540001153945923,1116000,11
DuPont Company,1998,11.088386535644531,-5,24766992,0.012500000186264515,1308000,11
DuPont Company,1999,9.984126091003418,-5,26917984,-0.38690000772476196,1616999,11
DuPont Company,2000,8.684943199157715,-3,28267984,1.2670999765396118,1776000,11
DuPont Company,2001,4.329352378845215,-4,24725984,0.8819000124931335,1588000,11
DuPont Company,2002,6.530137538909912,-2,24005984,0.2888000011444092,1264000,11
DuPont Company,2003,4.6408209800720215,-5,26995984,0.5680999755859375,1348999,11
DuPont Company,2004,6.474023818969727,-4,27339984,0.41260001063346863,1332999,11
DuPont Company,2005,7.19023323059082,0,26638992,0.24310000240802765,1336000,11
EMC Corporation,1996,21.807947158813477,0,2273651,-2.7846999168395996,161088,93
EMC Corporation,1997,19.042709350585938,0,2937859,-1.6863000392913818,220884,93
EMC Corporation,1998,21.52797508239746,0,3973734,-0.25870001316070557,315188,93
EMC Corporation,1999,20.732534408569336,0,6715609,-8.33810043334961,572517,93
EMC Corporation,2000,21.417213439941406,0,8872812,1.694100022315979,783166,93
EMC Corporation,2001,0.21098683774471283,0,7090630,4.328000068664551,928701,93
EMC Corporation,2002,-4.218155860900879,1,5438349,4.479100227355957,781457,93
EMC Corporation,2003,3.3337810039520264,-1,6236807,3.96560001373291,718470,93
EMC Corporation,2004,7.1325225830078125,1,8229486,3.4702000617980957,847899,93
EMC Corporation,2005,9.422140121459961,2,9663954,3.8814001083374023,1004829,93
Eastman Chemical Company,1995,19.859922409057617,2,5039996,0.4853000044822693,176000,11
Eastman Chemical Company,1996,12.590208053588867,1,4781998,0.3122999966144562,184000,11
Eastman Chemical Company,1997,9.83039665222168,1,4677996,0.2955000102519989,191000,11
Eastman Chemical Company,1998,7.942480564117432,2,4480999,0.047200001776218414,185000,11
Eastman Chemical Company,1999,5.541807174682617,1,4589998,1.6349999904632568,187000,11
Eastman Chemical Company,2000,8.663333892822266,3,5291999,-0.2572000026702881,149000,11
Eastman Chemical Company,2001,5.257972717285156,3,5383999,0.15199999511241913,160000,11
Eastman Chemical Company,2002,4.327542304992676,2,5319999,-0.1128000020980835,159000,11
Eastman Chemical Company,2003,3.6037497520446777,-2,5799997,0.3774999976158142,173000,11
Eastman Chemical Company,2004,6.426118850708008,-2,6579998,0.6480000019073486,154000,11
Eastman Chemical Company,2005,13.756990432739258,-2,7058997,0.6136999726295471,162000,11
Eastman Kodak Company,1991,9.82623291015625,-2,19418992,-0.03779999911785126,1493999,54
Eastman Kodak Company,1992,10.09162712097168,1,20182992,0.22859999537467957,1586999,54
Eastman Kodak Company,1993,10.089306831359863,4,16363999,0.04580000042915344,1300999,54
Eastman Kodak Company,1994,11.491388320922852,2,13556998,0.520799994468689,859000,54
Eastman Kodak Company,1995,13.620598793029785,1,14979997,0.8447999954223633,935000,54
Eastman Kodak Company,1996,15.514575004577637,3,15967997,0.9990000128746033,1028000,54
Eastman Kodak Company,1997,11.376639366149902,4,14537998,-0.3449999988079071,1044000,54
Eastman Kodak Company,1998,14.269889831542969,5,13405999,0.05090000107884407,880000,54
Eastman Kodak Company,1999,16.946516036987305,4,14088998,0.6334999799728394,817000,54
Eastman Kodak Company,2000,15.986966133117676,5,13993996,1.3357000350952148,784000,54
Eastman Kodak Company,2001,9.368584632873535,7,13233999,0.8762999773025513,779000,54
Eastman Kodak Company,2002,10.549887657165527,5,12834996,0.3476000130176544,762000,54
Eastman Kodak Company,2003,7.056787967681885,4,13316997,-0.3138999938964844,750000,54
Eastman Kodak Company,2004,5.768148899078369,2,13516996,-0.19830000400543213,854000,54
Eastman Kodak Company,2005,4.090941905975342,5,14267998,-0.4860000014305115,840000,54
Eaton Corporation,1991,5.636542320251465,-1,3380999,0.7330999970436096,124000,25
Eaton Corporation,1992,7.396640777587891,1,3868999,0.6141999959945679,141000,25
Eaton Corporation,1993,11.78707218170166,1,4400996,0.5428000092506409,154000,25
Eaton Corporation,1994,12.37842845916748,1,6051999,1.2575000524520874,213000,25
Eaton Corporation,1995,13.087942123413086,2,6821998,0.19460000097751617,227000,25
Eaton Corporation,1996,11.322222709655762,-1,6960996,0.14180000126361847,267000,25
Eaton Corporation,1997,13.062146186828613,-1,7562997,0.40290001034736633,319000,25
Eaton Corporation,1998,8.530978202819824,-1,6624997,0.302700012922287,334000,25
Eaton Corporation,1999,8.654875755310059,-1,8401997,-0.08309999853372574,314000,25
Eaton Corporation,2000,7.9398112297058105,0,8308998,0.1062999963760376,269000,25
Eaton Corporation,2001,4.557362079620361,-1,7298998,-0.15060000121593475,228000,25
Eaton Corporation,2002,7.242929458618164,0,7208996,-0.4514999985694885,203000,25
Eaton Corporation,2003,7.55925989151001,-1,8060997,0.30809998512268066,223000,25
Eaton Corporation,2004,10.551987648010254,0,9816997,0.6284999847412109,261000,25
Eaton Corporation,2005,10.73382568359375,2,11114999,0.4977000057697296,287000,25
Ecolab Inc.,1991,11.965415954589844,-3,917955,1.4205000400543213,17435,11
Ecolab Inc.,1992,14.115577697753906,-2,1004833,1.2941999435424805,20260,11
Ecolab Inc.,1993,14.601139068603516,-1,1041518,1.2021000385284424,23775,11
Ecolab Inc.,1994,14.581790924072266,1,1207613,1.966599941253662,27615,11
Ecolab Inc.,1995,15.741312980651855,1,1340880,1.1440000534057617,28031,11
Ecolab Inc.,1996,15.68056583404541,2,1490008,1.0788999795913696,28676,11
Ecolab Inc.,1997,15.687501907348633,4,1640352,1.3044999837875366,30420,11
Ecolab Inc.,1998,18.145952224731445,4,1888225,1.475100040435791,32815,11
Ecolab Inc.,1999,18.730602264404297,3,2080011,2.1721999645233154,34983,11
Ecolab Inc.,2000,18.98073959350586,3,2264312,0.5741999745368958,35504,11
Ecolab Inc.,2001,12.902387619018555,5,2354722,0.7458000183105469,33103,11
Ecolab Inc.,2002,15.550007820129395,5,3403584,0.17350000143051147,49860,11
Ecolab Inc.,2003,15.160955429077148,5,3761818,-0.053599998354911804,53171,11
Ecolab Inc.,2004,14.685786247253418,3,4184932,0.0754999965429306,61471,11
Ecolab Inc.,2005,14.44908618927002,8,4534829,0.04320000112056732,68372,11
Emerson Electric Co.,1991,18.091251373291016,-1,7426998,0.894599974155426,237900,25
Emerson Electric Co.,1992,17.976455688476562,-1,7705997,1.1900999546051025,244800,25
Emerson Electric Co.,1993,16.34653091430664,-2,8173797,1.207200050354004,272400,25
Emerson Electric Co.,1994,16.73279571533203,-2,8607199,1.3494999408721924,298200,25
Emerson Electric Co.,1995,17.015636444091797,0,10012897,1.0986000299453735,354200,25
Emerson Electric Co.,1996,17.106189727783203,2,11149897,0.8420000076293945,398700,25
Emerson Electric Co.,1997,17.29082489013672,2,12298596,0.6096000075340271,445100,25
Emerson Electric Co.,1998,17.1795711517334,2,13447196,0.5328999757766724,491300,25
Emerson Electric Co.,1999,16.453184127807617,3,14269497,1.6572999954223633,510300,25
Emerson Electric Co.,2000,16.75579833984375,3,15544799,-0.6062999963760376,593900,25
Emerson Electric Co.,2001,16.07826805114746,3,15479599,0.29330000281333923,593900,25
Emerson Electric Co.,2002,13.076653480529785,3,13824000,0.2498999983072281,530000,25
Emerson Electric Co.,2003,12.807682991027832,2,13957996,0.48510000109672546,514000,25
Emerson Electric Co.,2004,12.456448554992676,0,15614996,0.722100019454956,486000,25
Emerson Electric Co.,2005,13.612353324890137,1,17304992,0.9197999835014343,303000,25
Engelhard Corporation,1991,10.684016227722168,-1,2436355,1.0959999561309814,45100,11
Engelhard Corporation,1992,11.14880084991455,-1,2399748,0.7319999933242798,44600,11
Engelhard Corporation,1993,11.211737632751465,-1,2150864,0.843999981880188,46900,11
Engelhard Corporation,1994,12.77769660949707,0,2385801,1.9980000257492065,49000,11
Engelhard Corporation,1995,13.398513793945312,0,2837876,1.3969999551773071,53000,11
Engelhard Corporation,1996,10.324810028076172,-1,3184430,0.6110000014305115,56500,11
Engelhard Corporation,1997,11.205719947814941,-1,3629552,0.7080000042915344,61400,11
Engelhard Corporation,1998,10.427070617675781,-1,4164052,0.9399999976158142,69800,11
Engelhard Corporation,1999,11.071598052978516,-1,4401541,2.740000009536743,77900,11
Engelhard Corporation,2001,11.187089920043945,1,5096898,-0.5730000138282776,84300,11
Engelhard Corporation,2002,10.228347778320312,1,3753600,0.1720000058412552,88200,11
Engelhard Corporation,2003,9.2770414352417,0,3714499,0.414000004529953,93100,11
Engelhard Corporation,2004,8.779762268066406,-1,4166419,0.6079999804496765,99900,11
Engelhard Corporation,2005,7.698034763336182,-2,4597014,0.5789999961853027,108200,11
Equifax Inc.,1997,27.51738739013672,0,1366086,1.174299955368042,0,58
Equifax Inc.,1998,19.994159698486328,1,1620977,1.1500999927520752,0,58
Equifax Inc.,1999,22.5319881439209,2,1772693,4.031700134277344,0,58
Equifax Inc.,2000,22.004594802856445,1,1965880,-0.24390000104904175,0,58
Equifax Inc.,2001,22.086336135864258,1,1138999,-0.7214999794960022,0,58
Equifax Inc.,2002,23.312776565551758,1,1109299,-0.7028999924659729,0,58
Equifax Inc.,2003,22.05628204345703,-2,1225399,-0.579800009727478,0,58
Equifax Inc.,2004,24.28719711303711,-1,1272800,-0.0430000014603138,0,58
Equifax Inc.,2005,23.041234970092773,-1,1443399,0.034699998795986176,0,58
"Equitable Resources, Inc.",1993,6.702788829803467,1,1094793,0.5252000093460083,0,77
"Equitable Resources, Inc.",1994,5.460197925567627,3,1397280,0.8364999890327454,0,77
"Equitable Resources, Inc.",1995,7.29088020324707,3,1425989,0.7461000084877014,0,77
"Equitable Resources, Inc.",1996,6.143592357635498,3,1861798,0.6887000203132629,0,77
"Equitable Resources, Inc.",1997,5.816222190856934,3,2151014,1.1712000370025635,0,77
"Equitable Resources, Inc.",1998,4.007016658782959,1,882625,1.3396999835968018,0,77
FMC Corporation,1991,11.532082557678223,-3,3899448,0.7886000275611877,134644,11
FMC Corporation,1992,11.060481071472168,-3,3973662,1.1239999532699585,144990,11
FMC Corporation,1993,8.461308479309082,-4,3753932,1.1871999502182007,149244,11
FMC Corporation,1994,9.640661239624023,-2,4010799,1.3581000566482544,166800,11
FMC Corporation,1995,8.508275985717773,-2,4509798,0.609499990940094,187800,11
FMC Corporation,1996,7.351569175720215,-2,4969398,0.06769999861717224,189400,11
FMC Corporation,1997,8.021764755249023,-2,4312596,-0.1973000019788742,174000,11
FMC Corporation,1998,8.84848403930664,-4,4378398,-0.620199978351593,157700,11
FMC Corporation,1999,9.57618522644043,-6,4110599,0.4214000105857849,152400,11
FMC Corporation,2000,10.298988342285156,-5,3925499,-0.8518000245094299,154500,11
FMC Corporation,2001,8.76099681854248,-6,1942999,-0.22130000591278076,99800,11
FMC Corporation,2003,7.843297004699707,-5,1921399,0.5408999919891357,87400,11
FMC Corporation,2004,9.044197082519531,-5,2051200,0.9039000272750854,93400,11
FMC Corporation,2005,11.833098411560059,-5,2150199,1.010200023651123,94400,11
"FPL Group, Inc.",1991,12.879319190979004,0,5249433,1.3931000232696533,0,72
"FPL Group, Inc.",1992,8.40036392211914,1,5193326,1.3432999849319458,0,72
"FPL Group, Inc.",1993,8.502492904663086,1,5316292,1.291599988937378,0,72
"FPL Group, Inc.",2000,8.542478561401367,1,7081996,-1.2309000492095947,0,72
